,排気量別,本月,前月,前月比,前年同月,前年同月比,過去最高（年月）,過去最高（年月）,１月～９月累計,１月～９月累計,１月～９月累計,銘柄別占拠率,銘柄別占拠率
,排気量別,本月,前月,前月比,前年同月,前年同月比,過去最高（年月）,過去最高（年月）,０８年(A),０７年(B),(A / B),本月,本年
本田技研,計,1652,1672,98.8,1704,96.9,7812,93/4,15349,15944,96.3,24.3,24.8
スズキ,計,839,802,104.6,711,118.0,4868,85/4,8159,8536,95.6,12.4,13.2
ヤマハ,計,1218,1349,90.3,998,122.0,7198,85/4,10013,10719,93.4,17.9,16.2
カワサキ,計,862,872,98.9,825,104.5,5607,91/4,8490,10826,78.4,12.7,13.7
その他,計,2221,2348,94.6,1670,133.0,3190,07/4,19951,18592,107.3,32.7,32.2
合計,計,6792,7043,96.4,5908,115.0,22617,85/4,61962,64617,95.9,100,100
