Unnamed: 0_level_0,本月,前月,前月比 （%）,前年同月,前年同月比 （%）,過去最高（年月）,過去最高（年月）,1月～ 6月累計,1月～ 6月累計,1月～ 6月累計,占 拠 率,占 拠 率
Unnamed: 0_level_1,本月,前月,前月比 （%）,前年同月,前年同月比 （%）,過去最高（年月）,過去最高（年月）.1,20年A,19年B,(A/B),本月,本年
ホンダ,1094,881,124.2,904,121.0,7812,1993年04月,6197,6258,99.0,16.1,19.5
スズキ,473,266,177.8,629,75.2,4868,1985年04月,2252,2902,77.6,6.9,7.1
ヤマハ,1113,539,206.5,1247,89.3,7198,1985年04月,4476,5660,79.1,16.3,14.1
カワサキ,1676,1065,157.4,1437,116.6,5607,1991年04月,8604,8806,97.7,24.6,27.1
その他,2452,1447,169.5,2290,107.1,3190,2007年04月,10194,10157,100.4,36.0,32.1
計,6808,4198,162.2,6507,104.6,22617,1985年04月,31723,33783,93.9,100.0,100.0
