,排気量別,本月,前月,前月比,前年同月,前年同月比,過去最高（年月）,過去最高（年月）,１月～１月累計,１月～１月累計,１月～１月累計,銘柄別占拠率,銘柄別占拠率
,排気量別,本月,前月,前月比,前年同月,前年同月比,過去最高（年月）,過去最高（年月）,０８年(A),０７年(B),(A / B),本月,本年
本田技研,計,1094,985,111.1,900,121.6,7812,93/4,1094,900,121.6,28.6,28.6
スズキ,計,618,724,85.4,525,117.7,4868,85/4,618,525,117.7,16.2,16.2
ヤマハ,計,413,592,69.8,598,69.1,7198,85/4,413,598,69.1,10.8,10.8
カワサキ,計,497,715,69.5,810,61.4,5607,91/4,497,810,61.4,13.0,13.0
その他,計,1198,2205,54.3,1028,116.5,3190,07/4,1198,1028,116.5,31.4,31.4
合計,計,3820,5221,73.2,3861,98.9,22617,85/4,3820,3861,98.9,100,100
