Unnamed: 0_level_0,本月,前月,前月比 （%）,前年同月,前年同月比 （%）,過去最高（年月）,過去最高（年月）,1月～ 12月累計,1月～ 12月累計,1月～ 12月累計,占 拠 率,占 拠 率
Unnamed: 0_level_1,本月,前月,前月比 （%）,前年同月,前年同月比 （%）,過去最高（年月）,過去最高（年月）.1,21年A,20年B,(A/B),本月,本年
ホンダ,1873,2173,86.2,866,216.3,7812,1993年04月,22578,13023,173.4,29.4,27.0
スズキ,498,573,86.9,361,138.0,4868,1985年04月,6610,4959,133.3,7.8,7.9
ヤマハ,677,829,81.7,564,120.0,7198,1985年04月,13958,10562,132.2,10.6,16.7
カワサキ,1340,1366,98.1,1070,125.2,5607,1991年04月,16118,16728,96.4,21.0,19.3
その他,1979,1878,105.4,2181,90.7,3190,2007年04月,24307,22107,110.0,31.1,29.1
計,6367,6819,93.4,5042,126.3,22617,1985年04月,83571,67379,124.0,100.0,100.0
