Unnamed: 0_level_0,本月,前月,前月比 （%）,前年同月,前年同月比 （%）,過去最高（年月）,過去最高（年月）,1月～ 2月累計,1月～ 2月累計,1月～ 2月累計,占 拠 率,占 拠 率
Unnamed: 0_level_1,本月,前月,前月比 （%）,前年同月,前年同月比 （%）,過去最高（年月）,過去最高（年月）.1,19年A,18年B,(A/B),本月,本年
ホンダ,747,1096,68.2,820,91.1,7812,1993年04月,1843,1406,131.1,17.5,22.7
スズキ,344,264,130.3,266,129.3,4868,1985年04月,608,510,119.2,8.1,7.5
ヤマハ,635,505,125.7,505,125.7,7198,1985年04月,1140,963,118.4,14.9,14.0
カワサキ,1162,938,123.9,1073,108.3,5607,1991年04月,2100,2006,104.7,27.2,25.8
その他,1383,1052,131.5,1215,113.8,3190,2007年04月,2435,2255,108.0,32.4,30.0
計,4271,3855,110.8,3879,110.1,22617,1985年04月,8126,7140,113.8,100.0,100.0
