Unnamed: 0_level_0,本月,前月,前月比 （%）,前年同月,前年同月比 （%）,過去最高（年月）,過去最高（年月）,1月～ 9月累計,1月～ 9月累計,1月～ 9月累計,占 拠 率,占 拠 率
Unnamed: 0_level_1,本月,前月,前月比 （%）,前年同月,前年同月比 （%）,過去最高（年月）,過去最高（年月）.1,17年A,16年B,(A/B),本月,本年
ホンダ,1143,943,121.2,1035,110.4,7812,1993年04月,11228,8434,133.1,19.8,22.4
スズキ,548,611,89.7,475,115.4,4868,1985年04月,4300,4721,91.1,9.5,8.6
ヤマハ,1075,1029,104.5,1091,98.5,7198,1985年04月,10130,10647,95.1,18.6,20.2
カワサキ,877,797,110.0,831,105.5,5607,1991年04月,7830,7378,106.1,15.2,15.6
その他,2133,1794,118.9,1958,108.9,3190,2007年04月,16742,17515,95.6,36.9,33.3
計,5776,5174,111.6,5390,107.2,22617,1985年04月,50230,48695,103.2,100.0,100.0
