,排気量別,本月,前月,前月比,前年同月,前年同月比,過去最高（年月）,過去最高（年月）,１月～６月累計,１月～６月累計,１月～６月累計,銘柄別占拠率,銘柄別占拠率
,排気量別,本月,前月,前月比,前年同月,前年同月比,過去最高（年月）,過去最高（年月）,０５年(A),０４年(B),(A / B),本月,本年
本田技研,計,2193,2178,100.7,1983,110.6,7812,93/4,10862,10180,106.7,27.8,27.7
スズキ,計,1100,1038,106.0,737,149.3,4868,85/4,6047,4137,146.2,13.9,15.4
ヤマハ,計,1284,1416,90.7,1424,90.2,7198,85/4,7244,6809,106.4,16.2,18.5
カワサキ,計,1065,1046,101.8,987,107.9,5607,91/4,5078,5812,87.4,13.5,12.9
その他,計,2260,2024,111.7,2213,102.1,2732,04/4,10004,10643,94.0,28.6,25.5
合計,計,7902,7702,102.6,7344,107.6,22617,85/4,39235,37581,104.4,100,100
