Unnamed: 0_level_0,本月,前月,前月比 （%）,前年同月,前年同月比 （%）,過去最高（年月）,過去最高（年月）,1月～ 10月累計,1月～ 10月累計,1月～ 10月累計,占 拠 率,占 拠 率
Unnamed: 0_level_1,本月,前月,前月比 （%）,前年同月,前年同月比 （%）,過去最高（年月）,過去最高（年月）.1,19年A,18年B,(A/B),本月,本年
ホンダ,730,1467,49.8,731,99.9,7812,1993年04月,10809,9597,112.6,17.1,18.8
スズキ,306,615,49.8,379,80.7,4868,1985年04月,5079,4347,116.8,7.2,8.8
ヤマハ,594,968,61.4,922,64.4,7198,1985年04月,9075,8764,103.5,13.9,15.8
カワサキ,964,1871,51.5,1218,79.1,5607,1991年04月,14673,13235,110.9,22.5,25.5
その他,1682,2221,75.7,1734,97.0,3190,2007年04月,17892,17490,102.3,39.3,31.1
計,4276,7142,59.9,4984,85.8,22617,1985年04月,57528,53433,107.7,100.0,100.0
