Unnamed: 0_level_0,本月,前月,前月比 （%）,前年同月,前年同月比 （%）,過去最高（年月）,過去最高（年月）,1月～ 4月累計,1月～ 4月累計,1月～ 4月累計,占 拠 率,占 拠 率
Unnamed: 0_level_1,本月,前月,前月比 （%）,前年同月,前年同月比 （%）,過去最高（年月）,過去最高（年月）.1,22年A,21年B,(A/B),本月,本年
ホンダ,3720,2422,153.6,2308,161.2,7812,1993年04月,10098,5943,169.9,30.9,30.3
スズキ,1121,571,196.3,1012,110.8,4868,1985年04月,2606,2117,123.1,9.3,7.8
ヤマハ,1241,741,167.5,1836,67.6,7198,1985年04月,3617,3877,93.3,10.3,10.9
カワサキ,3230,1828,176.7,2162,149.4,5607,1991年04月,8419,5287,159.2,26.9,25.3
その他,2709,2416,112.1,2611,103.8,3190,2007年04月,8587,7289,117.8,22.5,25.8
計,12021,7978,150.7,9929,121.1,22617,1985年04月,33327,24513,136.0,100.0,100.0
