,排気量別,本月,前月,前月比,前年同月,前年同月比,過去最高（年月）,過去最高（年月）,１月～８月累計,１月～８月累計,１月～８月累計,銘柄別占拠率,銘柄別占拠率
,排気量別,本月,前月,前月比,前年同月,前年同月比,過去最高（年月）,過去最高（年月）,１３年(A),１２年(B),(A / B),本月,本年
本田技研,計,1490,2117,70.4,1358,109.7,7812,93/04,12303,11985,102.7,29.0,27.2
スズキ,計,573,699,82.0,509,112.6,4868,85/04,4685,3955,118.5,11.1,10.4
ヤマハ,計,656,856,76.6,548,119.7,7198,85/04,5136,4280,120.0,12.8,11.3
カワサキ,計,707,942,75.1,889,79.5,5607,91/04,7614,7798,97.6,13.7,16.8
その他,計,1717,2195,78.2,1677,102.4,3190,07/04,15516,14044,110.5,33.4,34.3
合計,計,5143,6809,75.5,4981,103.3,22617,85/04,45254,42062,107.6,100,100
