Unnamed: 0_level_0,本月,前月,前月比 （%）,前年同月,前年同月比 （%）,過去最高（年月）,過去最高（年月）,1月～ 11月累計,1月～ 11月累計,1月～ 11月累計,占 拠 率,占 拠 率
Unnamed: 0_level_1,本月,前月,前月比 （%）,前年同月,前年同月比 （%）,過去最高（年月）,過去最高（年月）.1,17年A,16年B,(A/B),本月,本年
ホンダ,765,992,77.1,1149,66.6,7812,1993年04月,12985,10944,118.6,19.2,21.9
スズキ,272,428,63.6,323,84.2,4868,1985年04月,5000,5459,91.6,6.8,8.4
ヤマハ,703,843,83.4,650,108.2,7198,1985年04月,11676,12236,95.4,17.6,19.7
カワサキ,629,731,86.0,603,104.3,5607,1991年04月,9190,8785,104.6,15.8,15.5
その他,1615,1988,81.2,1670,96.7,3190,2007年04月,20345,21092,96.5,40.5,34.4
計,3984,4982,80.0,4395,90.6,22617,1985年04月,59196,58516,101.2,100.0,100.0
