,排気量別,本月,前月,前月比,前年同月,前年同月比,過去最高（年月）,過去最高（年月）,１月～１２月累計,１月～１２月累計,１月～１２月累計,銘柄別占拠率,銘柄別占拠率
,排気量別,本月,前月,前月比,前年同月,前年同月比,過去最高（年月）,過去最高（年月）,０３年(A),０２年(B),(A / B),本月,本年
本田技研,計,793,820,96.7,1011,78.4,7812,93/4,18255,21672,84.2,16.9,24.1
スズキ,計,445,484,91.9,587,75.8,4868,85/4,8902,9501,93.7,9.5,11.8
ヤマハ,計,745,767,97.1,756,98.5,7198,85/4,14911,16934,88.1,15.9,19.7
カワサキ,計,581,513,113.3,653,89.0,5607,91/4,11073,13226,83.7,12.4,14.6
その他,計,2115,1448,146.1,2045,103.4,2655,03/4,22457,21628,103.8,45.2,29.7
合計,計,4679,4032,116.0,5052,92.6,22617,85/4,75598,82961,91.1,100,100
