,本月,前月,前月比,前年同月,前年同月比,過去最高（年月）,過去最高（年月）,1月～7月累計,1月～7月累計,1月～7月累計,占拠率,占拠率
,本月,前月,前月比,前年同月,前年同月比,過去最高（年月）,過去最高（年月）,９９年(A),９８年(B),(A / B),本月,本年
本田技研,2885,2451,117.7,3286,87.8,7812,93/4,16968,19984,84.9,27.2,27.6
スズキ,1249,1069,116.8,1111,112.4,4868,85/4,7211,5905,122.1,11.8,11.7
ヤマハ,2759,2436,113.3,3725,74.1,7198,85/4,15052,18144,83.0,26.0,24.5
カワサキ,2141,1988,107.7,2719,78.7,5607,91/4,13201,14907,88.6,20.2,21.5
その他,1584,1438,110.2,1595,99.3,1630,98/4,9031,8375,107.8,14.9,14.7
合計,10618,9382,113.2,12436,85.4,22617,85/4,61463,67315,91.3,100.0,100.0
