Unnamed: 0_level_0,本月,前月,前月比 （%）,前年同月,前年同月比 （%）,過去最高（年月）,過去最高（年月）,1月～ 8月累計,1月～ 8月累計,1月～ 8月累計,占 拠 率,占 拠 率
Unnamed: 0_level_1,本月,前月,前月比 （%）,前年同月,前年同月比 （%）,過去最高（年月）,過去最高（年月）.1,21年A,20年B,(A/B),本月,本年
ホンダ,1770,2743,64.5,1071,165.3,7812,1993年04月,14334,8468,169.3,24.6,25.8
スズキ,626,574,109.1,433,144.6,4868,1985年04月,4505,3187,141.4,8.7,8.1
ヤマハ,1639,2182,75.1,1000,163.9,7198,1985年04月,9738,6787,143.5,22.8,17.6
カワサキ,1338,1847,72.4,1529,87.5,5607,1991年04月,10736,11973,89.7,18.6,19.4
その他,1819,2295,79.3,1578,115.3,3190,2007年04月,16145,13683,118.0,25.3,29.1
計,7192,9641,74.6,5611,128.2,22617,1985年04月,55458,44098,125.8,100.0,100.0
