,排気量別,本月,前月,前月比,前年同月,前年同月比,過去最高（年月）,過去最高（年月）,１月～３月累計,１月～３月累計,１月～３月累計,銘柄別占拠率,銘柄別占拠率
,排気量別,本月,前月,前月比,前年同月,前年同月比,過去最高（年月）,過去最高（年月）,１４年(A),１３年(B),(A / B),本月,本年
本田技研,計,2496,1132,220.5,1431,174.4,7812,93/04,4415,3109,142.0,26.8,24.4
スズキ,計,812,492,165.0,592,137.2,4868,85/04,1671,1348,124.0,8.7,9.2
ヤマハ,計,1438,734,195.9,545,263.9,7198,85/04,2766,1254,220.6,15.4,15.3
カワサキ,計,1417,925,153.2,725,195.4,5607,91/04,3103,1996,155.5,15.2,17.2
その他,計,3162,1800,175.7,2014,157.0,3190,07/04,6124,4530,135.2,33.9,33.9
合計,計,9325,5083,183.5,5307,175.7,22617,85/04,18079,12237,147.7,100,100
